id,date_sold,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_basement,yr_built,year_renovated,zipcode,latitude,longitude
1822360080,11/12/2014,565000,4,2,2730,6856,2,3,0,2003,0,98072,47.7739,-122.164
4113800500,12/02/2015,572500,3,2,2490,7589,2,3,0,1991,0,98056,47.5355,-122.179
4299700095,16/05/2014,254000,4,2,1510,4235,1,3,0,1955,0,98108,47.546,-122.293
3585900500,02/04/2015,1525000,4,4,4720,21000,3,5,0,1971,0,98177,47.7591,-122.376
326069026,21/01/2015,900000,4,3,3810,217800,2,3,0,2003,0,98077,47.7696,-122.021
4070700290,26/02/2015,899000,3,2,1950,3730,2,3,0,1996,0,98033,47.6731,-122.199
7625703800,24/04/2015,560000,3,2,1300,6000,1,5,0,1943,0,98136,47.5482,-122.392
643400130,04/03/2015,512500,3,1,1610,7200,1,3,430,1976,0,98007,47.5966,-122.144
2877103070,23/02/2015,775000,4,2,2040,5000,1,5,860,1924,0,98117,47.6786,-122.36
421000185,11/06/2014,200000,2,1,700,4700,1,5,0,1953,0,98056,47.4953,-122.169
2113700825,31/07/2014,172000,3,1,970,4700,1,4,250,1943,0,98106,47.5285,-122.354
623049093,22/05/2014,219900,3,1,910,6000,1,2,0,1956,0,98146,47.5065,-122.338
4348800080,11/07/2014,641200,3,1,1060,9123,1,3,0,1952,0,98004,47.6218,-122.193
3762900010,15/07/2014,473000,5,3,2180,7200,2,4,0,1982,0,98034,47.7078,-122.234
3578401700,01/07/2014,540000,3,1,2050,9580,1,3,650,1984,0,98074,47.6212,-122.038
1211000280,04/05/2015,295000,2,1,750,4500,1,3,0,1945,0,98122,47.607,-122.297
1324300091,28/05/2014,370000,3,1,800,2296,1,4,0,1908,0,98103,47.6546,-122.356
4141800285,14/07/2014,1727000,4,2,3470,8000,1,3,1110,1906,2002,98122,47.6149,-122.287
1524079088,09/05/2014,275000,3,1,1390,48257,1,3,0,1922,2013,98024,47.5603,-121.894
9320900420,14/10/2014,89000,3,1,900,4750,1,4,0,1969,0,98023,47.3026,-122.363
7349800780,05/08/2014,175000,2,1,1050,9800,1,4,0,1975,0,98019,47.7595,-121.473
1196002948,18/02/2015,490000,3,2,2410,11900,1,4,810,1989,0,98023,47.3384,-122.34
5631500213,15/05/2014,342400,3,2,1180,9630,2,3,0,1986,0,98028,47.7352,-122.232
3416601045,23/06/2014,345000,3,1,1140,4200,2,4,0,1904,0,98144,47.6012,-122.296
9828701650,25/11/2014,399000,2,1,700,3400,1,3,0,1946,0,98112,47.6212,-122.296
6071300500,15/08/2014,550000,4,2,2060,9719,1,4,740,1960,0,98006,47.5549,-122.176
6072760670,03/12/2014,652450,3,2,2230,11835,1,5,600,1974,0,98006,47.563,-122.178
9141100255,29/04/2015,438000,2,2,1950,29347,1,3,600,1953,0,98133,47.739,-122.351
2824600290,03/04/2015,605000,3,1,2100,5058,1,3,760,1941,0,98126,47.5743,-122.378
2787720170,29/09/2014,395000,4,2,2130,11733,1,5,800,1969,0,98059,47.512,-122.16
9826701735,12/11/2014,449950,3,2,1880,3048,2,4,0,1902,0,98122,47.6031,-122.303
1703050420,30/03/2015,651100,4,2,2310,5526,2,3,0,2003,0,98074,47.6299,-122.02
4060000440,04/02/2015,241000,3,1,880,6050,1,3,0,1945,0,98178,47.4995,-122.248
2525049148,07/10/2014,3418800,5,5,5450,20412,2,3,0,2014,0,98039,47.6209,-122.237
8857310010,19/12/2014,268500,2,1,1290,1749,1,3,630,1969,0,98008,47.6118,-122.116
1823049178,23/01/2015,200000,2,1,1010,7200,1,3,0,1956,0,98166,47.4815,-122.339
4364200250,01/12/2014,400375,4,1,1690,7680,1,5,800,1946,0,98126,47.5296,-122.375
8682260480,28/05/2014,429000,2,1,1350,6315,1,3,0,2005,0,98053,47.7141,-122.032
1250200345,24/10/2014,230000,3,1,680,2400,1,4,0,1903,0,98144,47.5982,-122.299
9808590460,18/02/2015,1200000,4,2,2860,10702,2,3,0,1982,0,98004,47.6451,-122.189
7818700480,09/04/2015,314200,1,1,610,6000,1,4,0,1918,0,98117,47.6911,-122.367
2792000010,23/04/2015,513000,4,2,2660,8887,1,4,780,1967,0,98166,47.439,-122.342
1705400244,02/04/2015,535000,2,1,1390,5346,1,5,430,1908,0,98118,47.5567,-122.279
9358002375,05/03/2015,420000,6,3,2290,6344,2,3,0,1980,0,98126,47.565,-122.37
8944320470,23/06/2014,345950,3,2,2110,4118,2,3,0,1989,0,98042,47.3878,-122.153
6372000101,20/08/2014,483500,3,2,1200,2016,1,4,600,1931,0,98116,47.5811,-122.404
2877100655,08/12/2014,695000,4,2,2360,2500,2,3,840,2001,0,98117,47.6771,-122.358
9378500050,06/10/2014,295000,4,2,2350,8906,2,3,0,1993,0,98031,47.4205,-122.215
3790600080,08/04/2015,434975,3,2,1590,9960,1,3,530,1976,0,98155,47.7742,-122.287
8944360080,08/07/2014,513000,3,2,1810,4592,2,3,0,1992,0,98029,47.5764,-121.996
7979900225,23/03/2015,360000,3,1,1900,11407,1,3,0,1963,0,98155,47.7455,-122.294
3163600130,17/03/2015,234900,3,1,1250,8000,1,3,0,1956,0,98146,47.5065,-122.337
4139380050,16/06/2014,963000,4,3,3280,6603,2,3,0,2007,0,98027,47.5642,-122.126
2749600095,19/08/2014,595000,2,1,870,4800,1,3,0,1924,0,98119,47.6509,-122.37
7852160250,24/10/2014,942500,4,3,3570,14408,2,3,0,2006,0,98065,47.536,-121.857
3303980500,05/09/2014,1029000,4,3,3780,11200,2,3,0,2002,0,98059,47.521,-122.15
1250200605,25/03/2015,350000,3,1,1190,3600,1,3,0,1904,0,98144,47.5985,-122.298
8887001640,06/11/2014,416500,4,2,2280,39848,2,4,0,1991,0,98070,47.5003,-122.465
2122059127,16/09/2014,209900,3,1,1030,60720,1,3,0,1912,0,98042,47.375,-122.166
5700001045,22/06/2014,802000,3,1,2870,5000,1,4,1030,1907,0,98144,47.5788,-122.292
7331900290,31/07/2014,230000,4,1,1520,8800,1,4,0,1960,0,98002,47.3136,-122.208
7844200415,02/07/2014,489000,3,3,3700,10375,2,3,0,1982,0,98188,47.4286,-122.291
4055700345,14/07/2014,497000,3,1,2240,28750,1,3,620,1956,0,98034,47.7137,-122.254
2923049421,02/07/2014,250000,3,2,1920,7738,1,3,400,1965,0,98148,47.4562,-122.33
1860600840,15/08/2014,925000,3,3,2560,3600,2,3,450,1994,0,98119,47.633,-122.37
5095400460,23/07/2014,390000,4,2,1840,15496,2,3,0,1991,0,98059,47.4683,-122.07
3819750170,10/03/2015,415000,3,2,2080,9600,1,3,0,1988,0,98028,47.7698,-122.238
5021900779,04/04/2015,785000,3,2,1600,9638,1,5,0,1952,0,98040,47.5753,-122.224
4206901155,24/09/2014,575000,3,2,2168,4000,1,3,0,1907,0,98105,47.6561,-122.325
6303400290,26/01/2015,170000,2,1,860,8636,1,3,0,1924,0,98146,47.5081,-122.356
7871500440,14/10/2014,750000,4,1,2100,3400,1,5,1000,1915,0,98119,47.6429,-122.371
6085000130,21/03/2015,230000,3,1,1140,9639,1,4,0,1967,0,98001,47.3112,-122.265
1896700080,05/01/2015,855000,4,3,3090,35074,2,3,0,1978,0,98005,47.6359,-122.159
6197800101,05/08/2014,235000,3,1,1330,45738,2,2,0,1967,0,98058,47.436,-122.185
7802900380,08/09/2014,335000,2,1,1360,69260,1,4,0,1937,0,98065,47.5229,-121.838
3024059126,03/07/2014,1195000,5,3,3420,18129,2,3,880,1952,2005,98040,47.5333,-122.217
7128300630,30/03/2015,677000,4,2,2180,6000,1,3,120,1927,0,98144,47.5958,-122.306
7626200305,22/10/2014,575000,3,2,1800,5000,2,5,200,1925,0,98136,47.5447,-122.389
7950300670,18/02/2015,450000,2,1,1120,4590,1,3,0,1924,0,98118,47.5663,-122.285
1233100321,27/03/2015,817250,3,2,2980,7202,2,3,0,1999,0,98033,47.6769,-122.177
9238500190,02/12/2014,440000,4,2,2600,28600,1,3,790,1968,0,98072,47.7757,-122.139
1972201856,07/05/2014,526000,2,2,1550,2400,1,4,0,1900,0,98103,47.654,-122.346
624110920,25/07/2014,762500,3,2,3330,15258,2,3,0,1986,0,98077,47.7262,-122.06
5003600080,14/04/2015,325000,4,2,2200,7719,2,3,0,2000,0,98030,47.3649,-122.194
853600020,10/07/2014,840000,4,3,3840,85728,2,3,0,1998,0,98014,47.615,-121.954
7625704317,03/05/2015,377500,2,1,840,4500,1,3,0,1939,0,98136,47.5441,-122.39
2946000912,23/09/2014,212500,3,1,1270,7128,1,4,0,1954,0,98198,47.422,-122.321
4188000670,15/05/2014,749400,4,2,3240,20301,2,3,0,1985,0,98052,47.719,-122.114
5215200010,26/06/2014,663000,3,2,2480,37843,1,4,0,1974,0,98070,47.4003,-122.422
2911700020,21/07/2014,1476000,3,2,4470,22518,2,3,1230,1953,2004,98006,47.574,-122.18
185000161,15/10/2014,261000,3,1,1780,7800,1,3,720,1957,0,98178,47.4932,-122.263
2140700190,10/04/2015,515000,4,2,1850,9248,2,3,0,1997,0,98028,47.735,-122.244
9406600050,12/05/2014,410000,3,2,2200,16921,2,3,0,1987,0,98038,47.3727,-122.051
2473000470,08/07/2014,336000,3,2,2760,10160,1,3,0,1969,0,98058,47.4504,-122.15
5100403952,25/02/2015,440000,2,1,1090,4128,1,3,0,1948,0,98115,47.696,-122.314
2024059127,09/01/2015,908950,4,2,3090,6200,2,3,0,2014,0,98006,47.5538,-122.189
1483300430,25/11/2014,554000,2,1,820,3700,1,5,0,1968,0,98040,47.588,-122.251
291300170,09/05/2014,387000,3,2,1445,1606,2,3,145,2003,0,98027,47.5348,-122.072
9117000170,05/05/2015,268643,4,2,1810,9240,2,3,0,1961,0,98055,47.4362,-122.187
461004095,21/07/2014,514000,3,1,1620,5000,1,3,700,1954,0,98117,47.681,-122.372
9547201850,23/07/2014,420000,2,1,1060,4182,2,3,0,1977,0,98115,47.6787,-122.308
7942100290,10/09/2014,199000,3,1,1050,9871,1,5,0,1968,0,98042,47.3816,-122.087
4336000050,17/03/2015,225000,3,1,1010,15701,1,4,0,1949,0,98188,47.4518,-122.292
2571910420,19/08/2014,320000,4,2,2050,8424,2,4,0,1993,0,98022,47.196,-122.011
8802400896,23/10/2014,204995,2,1,970,8185,1,5,0,1904,0,98031,47.4025,-122.201
3630010020,29/12/2014,376000,3,2,1540,1827,2,3,0,2005,0,98029,47.5479,-121.999
6793300010,15/12/2014,705000,4,2,3000,6222,2,3,0,2004,0,98029,47.5582,-122.025
7852020250,02/06/2014,725995,4,2,3190,7869,2,3,0,2001,0,98065,47.5317,-121.866
2473400290,26/01/2015,285000,4,2,1870,8190,1,3,770,1977,0,98058,47.4521,-122.161
3328500250,02/05/2014,285000,4,2,2200,9397,2,3,0,1987,0,98001,47.3406,-122.269
629420080,20/08/2014,731000,4,2,3070,5936,2,3,0,2005,0,98075,47.5902,-121.988
2524049215,01/05/2015,1564350,4,3,3730,17000,2,4,910,1986,0,98040,47.5355,-122.242
8663310050,06/10/2014,510000,4,2,2440,10423,1,3,0,1955,1993,98034,47.725,-122.172
4083304835,23/10/2014,620000,2,1,990,4332,1,3,0,1909,0,98103,47.6528,-122.331
8155800050,22/04/2015,1110000,3,4,4160,31796,2,3,0,1989,0,98053,47.6635,-122.017
4403200255,22/07/2014,796000,4,3,3670,4960,2,3,800,2005,0,98177,47.7022,-122.374
5379800500,30/09/2014,255000,3,1,910,25500,1,3,0,1943,0,98188,47.4565,-122.276
7010700660,28/04/2015,807000,3,2,1940,4000,2,4,0,2000,0,98199,47.659,-122.398
9406540190,10/11/2014,315000,4,2,1780,6000,2,3,0,2000,0,98038,47.3774,-122.027
1795920250,27/02/2015,637000,3,2,2200,7355,2,4,0,1986,0,98052,47.7266,-122.103
5249800010,03/12/2014,2725000,4,4,6410,43838,2,4,800,1906,0,98144,47.5703,-122.28
8651510420,11/12/2014,490000,3,2,2070,10023,1,3,850,1981,0,98074,47.6492,-122.062
1422700080,10/06/2014,253000,3,1,2040,7281,1,3,1020,1962,0,98188,47.4681,-122.282
5468780250,08/05/2014,325900,4,2,2320,6270,2,3,0,2004,0,98042,47.3501,-122.14
3723800415,15/10/2014,425000,2,2,1440,6677,1,3,570,1952,0,98118,47.5513,-122.264
1545800290,05/09/2014,215000,4,2,1700,6675,2,3,0,1997,0,98038,47.3638,-122.053
1545800290,08/04/2015,315000,4,2,1700,6675,2,3,0,1997,0,98038,47.3638,-122.053
2804100095,16/05/2014,724800,3,2,2050,3933,1,3,870,1926,2001,98112,47.6436,-122.303
7282300095,09/07/2014,295000,2,1,800,6500,1,4,0,1953,0,98133,47.7621,-122.358
930000289,16/03/2015,509007,3,1,1800,7620,1,3,450,1951,0,98177,47.7165,-122.361
2822059181,13/04/2015,306000,5,2,1460,169448,1,3,0,1910,0,98030,47.3714,-122.177
1761100080,17/07/2014,205000,3,1,1290,7210,1,3,0,1984,0,98023,47.2889,-122.363
2953000250,31/07/2014,275000,3,1,1900,9737,1,4,700,1968,0,98031,47.4125,-122.207
3416600185,06/11/2014,685000,3,1,1480,7000,1,3,0,1963,0,98122,47.6018,-122.291
927200380,20/04/2015,465000,4,2,2090,12833,1,3,870,1969,0,98034,47.7266,-122.175
7922750020,08/07/2014,560000,4,2,1950,9800,1,3,620,1968,0,98033,47.666,-122.178
259600050,23/02/2015,458500,3,1,1250,9605,1,3,0,1964,0,98008,47.6325,-122.121
3298300420,31/03/2015,354000,3,1,990,7590,1,3,0,1959,0,98008,47.6228,-122.121
1310440470,13/01/2015,441000,3,2,2740,7923,2,3,0,1998,0,98058,47.4349,-122.105
3438502668,29/08/2014,194000,3,1,1260,10488,1,2,150,1952,0,98106,47.5417,-122.357
5591700290,15/05/2014,316500,4,2,2150,6807,2,4,0,1991,0,98031,47.4053,-122.189
4172100050,25/08/2014,524950,3,1,1750,3250,1,4,520,1929,0,98117,47.6807,-122.366
9275700005,27/04/2015,1052000,3,2,2880,6092,2,4,960,1983,0,98116,47.5878,-122.381
1089000190,12/04/2015,925000,4,2,2590,13894,2,4,0,1975,0,98005,47.6351,-122.165
9523103000,20/10/2014,780000,3,1,2430,4524,1,4,600,1924,0,98103,47.674,-122.35
2781270440,19/05/2014,241000,2,2,1470,3128,2,3,0,2005,0,98038,47.349,-122.021
2105200050,19/06/2014,519000,3,2,2020,10744,1,5,750,1954,0,98166,47.4403,-122.343
7625703637,28/08/2014,286000,2,1,610,4000,1,4,0,1918,0,98136,47.5469,-122.391
2926049408,09/10/2014,400000,3,2,3000,17800,1,3,1500,1962,0,98125,47.7058,-122.315
3224079005,09/10/2014,255000,2,1,920,43560,1,4,0,1923,0,98024,47.5245,-121.931
5147600095,21/01/2015,152000,3,1,1070,7754,1,3,0,1953,0,98146,47.5079,-122.344
2413900050,01/12/2014,599000,4,2,3410,15143,2,4,0,1972,1987,98052,47.6709,-122.052
3820350050,24/10/2014,330000,4,2,1820,3905,2,3,0,2001,0,98019,47.7346,-121.985
8910500675,19/05/2014,461000,2,1,1060,7193,1,3,0,1926,0,98133,47.7102,-122.356
1461200020,10/03/2015,620000,5,2,3070,34991,2,3,0,1995,0,98059,47.4721,-122.148
722079056,06/10/2014,352500,4,2,2300,219106,1,4,460,1958,0,98038,47.4044,-121.963
8663370020,06/08/2014,435000,3,2,1610,6911,1,3,350,1988,0,98034,47.7188,-122.177
2568200130,16/05/2014,725000,5,2,2830,5310,2,3,0,2006,0,98052,47.7074,-122.101
8947800080,05/11/2014,300000,3,1,970,12300,1,3,0,1982,0,98028,47.7335,-122.227
1545803390,11/11/2014,252000,3,2,1680,8284,2,3,0,1989,0,98038,47.3609,-122.048
1088030010,05/10/2014,464625,4,2,2040,8996,1,4,780,1974,0,98033,47.666,-122.185
1829700080,12/12/2014,340000,3,1,1450,9586,2,3,0,1950,0,98155,47.7443,-122.326
2125049024,20/06/2014,1325000,4,2,2870,6280,1,4,890,1905,0,98112,47.6329,-122.31
5706200020,06/02/2015,455000,5,2,1870,13970,1,4,750,1969,0,98027,47.5243,-122.042
2316400285,13/05/2015,495000,4,3,2490,18042,2,3,0,2003,0,98070,47.4161,-122.441
7588700080,21/04/2015,925000,4,2,3350,4501,2,3,710,2002,0,98117,47.688,-122.379
7853310380,11/12/2014,587000,4,2,3190,8737,2,3,0,2006,0,98065,47.523,-121.877
6821101870,05/05/2014,524000,3,1,1560,5520,1,4,780,1944,0,98199,47.6515,-122.399
9551201660,13/06/2014,1030000,4,2,2750,4800,2,3,790,1905,2005,98103,47.6709,-122.337
3530500010,30/09/2014,176000,2,1,920,2332,1,4,0,1980,0,98198,47.3779,-122.32
7387500185,21/05/2014,249900,2,1,1140,5500,1,3,0,1947,0,98106,47.5187,-122.363
1626079132,05/06/2014,499500,3,2,2520,53143,1,3,0,1988,0,98019,47.743,-121.925
8854100130,11/09/2014,600000,5,3,3150,10542,1,5,1530,1974,0,98011,47.7469,-122.217
2123049142,14/08/2014,294000,4,2,2040,7800,2,3,0,2003,0,98168,47.473,-122.293
3423059109,15/04/2015,272000,4,2,1780,19843,1,3,0,1963,0,98058,47.4414,-122.154
5631500992,15/05/2014,390000,3,2,2240,10800,2,3,0,1996,0,98028,47.7433,-122.229
6641800020,09/01/2015,700000,4,2,3270,9650,1,4,950,1971,0,98166,47.409,-122.333
7853301700,20/04/2015,635000,5,2,3110,6621,2,3,0,2006,0,98065,47.543,-121.888
2158900290,16/04/2015,920000,4,1,1850,3600,2,3,190,1929,0,98112,47.6376,-122.307
2273600250,04/08/2014,500000,3,1,1570,8530,1,4,380,1983,0,98033,47.6881,-122.184
3298700840,21/08/2014,263500,2,1,750,4515,1,3,0,1942,0,98106,47.5198,-122.351
5450500010,13/03/2015,975000,4,2,2240,9990,2,4,0,1967,0,98040,47.5516,-122.217
3629870020,14/11/2014,575000,3,2,1870,3485,2,3,0,2001,0,98029,47.5493,-122.004
8856700130,12/06/2014,822000,4,2,2683,40386,2,4,0,1987,0,98052,47.6982,-122.138
6381502155,16/01/2015,300000,3,1,1490,7200,1,3,0,1954,0,98125,47.7276,-122.307
1443550080,30/03/2015,487600,4,2,2340,12080,2,3,0,1999,0,98019,47.7325,-121.969
2205700345,07/07/2014,500000,4,2,1700,8640,1,3,850,1955,2010,98006,47.5774,-122.153
6926700660,11/09/2014,680000,2,2,1450,989,3,3,0,2014,0,98109,47.6354,-122.346
3279050130,10/09/2014,419000,3,2,3310,21096,2,3,0,2004,0,98023,47.3049,-122.386
2770606890,07/08/2014,450000,4,1,1520,5250,1,3,0,1949,0,98199,47.6581,-122.39
2867100190,18/06/2014,650000,5,1,1260,4500,1,3,0,1926,0,98119,47.6452,-122.369
8562600190,23/06/2014,550000,3,1,1840,8086,1,4,0,1964,0,98052,47.67,-122.155
5680000545,03/12/2014,330000,4,2,1750,5202,1,4,680,1942,0,98108,47.5677,-122.317
1922059027,23/01/2015,282510,4,1,1450,32234,1,4,0,1932,0,98030,47.3818,-122.21
1725059316,20/11/2014,2385000,4,4,6330,13296,2,3,1430,2000,0,98033,47.6488,-122.201
3275300440,20/11/2014,230000,2,2,1260,10200,1,3,240,1983,0,98003,47.2593,-122.312
952001735,04/10/2014,750000,4,1,2100,6613,2,3,0,1909,2004,98116,47.567,-122.385
1402950190,16/09/2014,321000,4,2,2430,5366,2,3,0,2002,0,98092,47.3352,-122.19
4045100190,27/10/2014,2196000,4,3,4250,18000,2,5,900,1980,0,98040,47.5612,-122.229
1207200010,18/03/2015,245000,4,2,1830,10416,1,3,460,1958,0,98146,47.4878,-122.341
6815100095,23/12/2014,510000,2,1,1310,4000,1,3,0,1913,0,98103,47.6854,-122.329
3825310130,24/06/2014,751000,4,3,3090,9571,2,3,720,2004,0,98052,47.7058,-122.131
3276930380,23/05/2014,675000,4,2,2560,36601,2,4,0,1987,0,98075,47.5851,-121.992
8937600080,26/01/2015,295000,3,1,1930,13350,1,3,0,1967,0,98023,47.3317,-122.365
8024200010,28/10/2014,312000,2,1,1460,6000,1,2,200,1925,0,98115,47.7009,-122.317
624110020,25/09/2014,730000,3,3,3460,13129,2,3,900,1988,0,98077,47.7315,-122.058
6192410280,02/01/2015,762500,5,3,3290,5880,2,3,620,2005,0,98052,47.7067,-122.119
4302201045,28/05/2014,150000,3,1,820,7680,1,3,0,1910,0,98106,47.528,-122.359
507100020,09/03/2015,270000,3,1,1480,7374,1,3,720,1954,0,98133,47.7775,-122.336
259600280,06/04/2015,400000,4,2,1420,9301,1,4,0,1963,0,98008,47.6325,-122.121
7691800130,26/08/2014,650000,3,2,2790,6720,2,3,0,2002,0,98075,47.5958,-122.038
2056100275,06/10/2014,530000,2,1,1390,5000,1,4,420,1954,0,98116,47.5673,-122.401
2202500080,30/06/2014,248000,3,1,950,9400,1,4,0,1954,0,98006,47.5746,-122.136
3179102155,08/01/2015,760000,4,3,3000,5300,1,5,1220,1949,0,98115,47.6748,-122.279
937000280,20/02/2015,199000,4,1,1280,10521,1,3,0,1960,0,98198,47.4215,-122.289
5379805253,20/10/2014,240000,2,1,870,8400,1,3,0,1960,0,98188,47.4493,-122.282
6821102340,04/05/2015,415000,3,1,1360,1795,2,3,0,1945,0,98199,47.6471,-122.397
7229900250,02/12/2014,228000,3,1,1000,16376,1,3,0,1959,0,98059,47.4825,-122.108
7287100177,25/02/2015,525000,4,2,2740,12106,1,3,760,1992,0,98133,47.7648,-122.355
8820900670,23/06/2014,399950,3,1,1560,5223,1,4,750,1940,0,98125,47.7175,-122.288
3275850020,13/04/2015,781000,4,2,2590,8571,2,3,0,1988,0,98052,47.691,-122.105
9528100899,28/04/2015,827000,3,2,1850,1330,2,3,290,2004,0,98115,47.6831,-122.325
7016000440,16/07/2014,525000,5,2,2500,8621,1,4,0,1968,0,98034,47.7379,-122.185
7202340010,24/02/2015,671300,4,2,3280,5232,2,3,0,2004,0,98053,47.6798,-122.033
6911700066,04/06/2014,175000,2,1,670,2378,1,3,0,1919,0,98126,47.5769,-122.372
7511000050,02/03/2015,1100000,5,2,2890,22547,1,4,740,1963,0,98040,47.5476,-122.219
2925059260,06/05/2015,800000,5,2,3000,10560,1,3,1500,1966,0,98004,47.6249,-122.206
3558000170,11/07/2014,329950,4,2,1920,4600,2,3,0,2002,0,98038,47.3795,-122.023
8651730290,05/08/2014,445000,4,3,1960,7200,2,3,0,1979,0,98034,47.7291,-122.218
9197100263,19/08/2014,237000,3,1,2000,12208,1,3,860,1979,0,98032,47.3752,-122.236
8941100095,23/09/2014,1112500,6,4,3600,6224,2,3,990,1945,2006,98199,47.6531,-122.405
2781100080,10/12/2014,438900,4,2,2740,5700,2,3,0,2006,0,98038,47.3535,-122.026
9822700190,08/08/2014,1280000,9,4,3650,5000,2,3,1120,1915,2010,98105,47.6604,-122.289
3630030290,17/10/2014,600000,4,2,2310,3866,2,3,0,2005,0,98029,47.5498,-121.996
9510910250,20/01/2015,670000,4,2,2095,4569,2,3,0,2002,0,98052,47.6603,-122.087
8682231330,04/05/2015,519000,2,2,1560,4823,1,3,0,2004,0,98053,47.7111,-122.032
2473480780,11/03/2015,320000,3,2,1880,7350,1,3,490,1984,0,98058,47.4457,-122.123
8641500280,22/05/2014,270000,2,1,840,867,2,3,0,2005,0,98115,47.6955,-122.304
7605800050,02/06/2014,1000000,3,2,2730,5832,2,3,0,1998,0,98005,47.6216,-122.161
9828200525,15/08/2014,330000,1,1,860,4800,1,3,0,1907,0,98122,47.6146,-122.299
7971300050,10/07/2014,657500,3,2,2320,10960,1,3,810,1956,0,98005,47.6157,-122.174
126049169,28/08/2014,450000,3,1,1540,61419,1,3,0,1967,0,98028,47.7663,-122.228
5062300280,16/04/2015,150000,3,1,890,6488,1,3,0,1928,0,98014,47.7087,-121.352
7167000020,16/06/2014,792500,4,2,4290,175421,2,3,0,2004,0,98010,47.3585,-121.988
3303910010,20/02/2015,540000,3,2,1950,13227,2,4,0,1978,0,98034,47.7217,-122.256
2268000050,21/07/2014,229900,3,1,1010,8848,1,4,0,1968,0,98003,47.2742,-122.299
8857640170,06/05/2015,533000,4,2,2830,6536,2,3,0,2003,0,98038,47.3888,-122.032
7806210190,22/12/2014,239000,4,1,1500,12560,1,4,500,1977,0,98002,47.2918,-122.197
9206700190,06/03/2015,713900,3,2,3370,167706,1,3,0,2000,0,98038,47.4379,-122.022
4136930190,28/10/2014,427500,4,2,3160,8726,2,3,0,1999,0,98092,47.2582,-122.223
5666300010,22/07/2014,302000,3,1,1110,7000,1,4,0,1955,0,98133,47.754,-122.341
1424059022,08/07/2014,1150000,3,2,3830,48743,2,3,0,1991,0,98006,47.5663,-122.125
6204050080,28/05/2014,555000,3,2,3160,4270,2,3,510,2006,0,98011,47.7453,-122.194
7128300500,30/12/2014,495000,3,2,2100,3000,2,3,0,1996,0,98144,47.595,-122.306
1233100642,22/07/2014,495000,3,1,2240,13288,1,3,0,1953,0,98033,47.6762,-122.17
222029026,17/09/2014,340000,2,0,1060,48292,1,5,500,1947,0,98070,47.4285,-122.511
9485940290,12/05/2015,464950,4,2,2350,36116,1,4,0,1983,0,98042,47.3533,-122.082
4136890280,27/03/2015,320000,4,2,1940,7040,2,3,0,1998,0,98092,47.2632,-122.209
1775500050,29/01/2015,440000,1,1,1160,64469,1,3,0,2009,0,98072,47.7433,-122.082
7611200086,02/06/2014,686000,3,1,1840,9990,2,5,0,1961,0,98177,47.7145,-122.369
3376600010,01/12/2014,555000,4,1,2260,11000,1,3,640,1976,0,98008,47.6224,-122.109
7519001990,27/10/2014,361500,2,1,840,3860,1,4,0,1909,0,98117,47.6842,-122.365
7613700950,10/06/2014,1240000,5,3,2830,7500,2,3,370,1923,0,98105,47.6579,-122.277
3802000020,09/07/2014,154950,4,1,1600,10183,1,4,0,1966,0,98002,47.277,-122.211
1796360470,17/06/2014,247200,3,1,1370,8719,1,3,0,1982,0,98042,47.3664,-122.087
8732160050,22/08/2014,250000,3,2,1960,7414,1,3,470,1984,0,98023,47.2977,-122.374
5249800345,19/06/2014,590300,3,1,1470,7200,2,4,0,1907,0,98118,47.5602,-122.28
6071200545,05/05/2014,541125,5,2,2740,8426,1,4,1370,1960,0,98006,47.5563,-122.184
291300280,18/02/2015,310000,2,2,1090,923,2,3,0,2004,0,98027,47.5347,-122.071
3261000080,10/03/2015,704111,4,2,2460,9520,1,3,780,1976,0,98034,47.7021,-122.233
321049127,28/10/2014,277500,3,2,1820,19602,1,4,0,1964,0,98001,47.331,-122.286
5379804393,17/02/2015,325000,4,2,1960,8937,1,5,980,1954,0,98188,47.451,-122.278
1559900080,21/11/2014,289200,3,2,1760,7023,2,3,0,1995,0,98019,47.7468,-121.98
7135300275,04/09/2014,185000,1,1,720,5000,1,4,0,1908,0,98118,47.5289,-122.272
1377300005,01/04/2015,1445000,4,3,3470,8580,2,3,970,2007,0,98199,47.6433,-122.403
6668900020,18/03/2015,420550,4,2,1370,8100,1,2,0,1947,0,98155,47.749,-122.312
326049024,10/04/2015,603000,4,2,2370,11310,1,3,820,1968,0,98155,47.7684,-122.289
7942600006,26/11/2014,345000,3,1,1390,2640,1,3,160,1903,0,98122,47.6078,-122.307
6430500233,16/04/2015,650000,3,2,1840,3075,1,5,920,1928,0,98103,47.6894,-122.35
7701800050,25/06/2014,589950,5,3,2790,19439,1,5,1290,1973,0,98058,47.4088,-122.089
8165501640,19/08/2014,309950,2,2,1460,1607,2,3,0,2007,0,98106,47.5395,-122.369
2623069069,11/09/2014,775000,3,2,2620,241200,1,4,0,1998,0,98027,47.4574,-122.01
8024201870,29/10/2014,590000,4,1,2230,5109,1,3,900,1918,0,98115,47.6996,-122.31
9126101511,28/04/2015,863500,4,3,3250,2760,2,3,830,1905,2007,98122,47.6104,-122.303
1377800010,19/11/2014,517500,3,1,1190,7000,1,3,0,1943,0,98199,47.6453,-122.403
